time	I(L1)	I(a)
7.386798136513495e-003	-5.239385e+001	7.499477e-003
7.500000000000090e-003	-4.678141e+001	7.499533e-003
7.609605590459805e-003	-4.192288e+001	7.499581e-003
7.619605590459808e-003	-4.160911e+001	7.499584e-003
7.629605590459811e-003	-4.160941e+001	7.499584e-003
7.639605590459814e-003	-4.192064e+001	7.499581e-003
7.661034161888391e-003	-4.279707e+001	7.499572e-003
7.682462733316970e-003	-4.365585e+001	7.499564e-003
7.703891304745547e-003	-4.449697e+001	7.499556e-003
7.725319876174126e-003	-4.532045e+001	7.499547e-003
7.746748447602704e-003	-4.612627e+001	7.499539e-003
7.768177019031282e-003	-4.691444e+001	7.499532e-003
7.789605590459860e-003	-4.768497e+001	7.499524e-003
7.799605590459863e-003	-4.814301e+001	7.499519e-003
7.809605590459866e-003	-4.870014e+001	-1.227786e+001
7.819605590459869e-003	-4.894077e+001	-3.672623e+001
7.829605590459872e-003	-4.866077e+001	-4.864577e+001
7.853947648965617e-003	-4.749160e+001	-4.747660e+001
7.878289707471363e-003	-4.634885e+001	-4.633385e+001
7.902631765977108e-003	-4.523252e+001	-4.521752e+001
7.926973824482854e-003	-4.414262e+001	-4.412762e+001
7.951315882988599e-003	-4.307914e+001	-4.306414e+001
7.975657941494345e-003	-4.204208e+001	-4.202708e+001
8.000000000000090e-003	-4.103145e+001	-4.101645e+001
8.023411803708209e-003	-4.008301e+001	-4.006801e+001
8.046823607416329e-003	-3.915523e+001	-3.914023e+001
8.070235411124447e-003	-3.824811e+001	-3.823311e+001
8.093647214832566e-003	-3.736165e+001	-3.734665e+001
8.117059018540684e-003	-3.649585e+001	-3.648085e+001
8.140470822248804e-003	-3.565071e+001	-3.563571e+001
8.163882625956923e-003	-3.482623e+001	-3.481123e+001
8.173882625956926e-003	-3.437582e+001	-3.436082e+001
8.183882625956929e-003	-3.361896e+001	-3.360395e+001
8.193882625956932e-003	-3.276598e+001	-2.469494e+001
8.203882625956935e-003	-3.243946e+001	-8.119021e+000
8.213856731972724e-003	-3.273732e+001	7.499673e-003
8.235285303401303e-003	-3.380835e+001	7.499663e-003
8.256713874829879e-003	-3.485782e+001	7.499652e-003
8.278142446258458e-003	-3.588572e+001	7.499642e-003
8.299571017687036e-003	-3.689204e+001	7.499632e-003
8.320999589115615e-003	-3.787680e+001	7.499622e-003
8.342428160544192e-003	-3.883999e+001	7.499612e-003
8.363856731972770e-003	-3.978160e+001	7.499603e-003
8.373856731972773e-003	-4.011104e+001	7.499599e-003
8.383856731972776e-003	-4.012626e+001	7.499599e-003
8.393856731972779e-003	-3.983037e+001	7.499602e-003
8.500000000000098e-003	-3.581582e+001	7.499643e-003
8.615000000000130e-003	-3.192335e+001	7.499681e-003
8.625000000000133e-003	-3.170914e+001	7.499684e-003
8.635000000000136e-003	-3.180801e+001	7.499683e-003
8.645000000000139e-003	-3.221684e+001	7.499679e-003
8.663571428571572e-003	-3.315622e+001	7.499669e-003
8.682142857143008e-003	-3.407907e+001	7.499660e-003
8.700714285714442e-003	-3.498538e+001	7.499651e-003
8.719285714285876e-003	-3.587517e+001	7.499642e-003
8.737857142857309e-003	-3.674842e+001	7.499633e-003
8.756428571428745e-003	-3.760515e+001	7.499625e-003
8.775000000000179e-003	-3.844534e+001	7.499616e-003
8.785000000000182e-003	-3.868444e+001	-9.617023e+000
8.795000000000185e-003	-3.829926e+001	-2.856293e+001
8.805000000000188e-003	-3.729603e+001	-3.728103e+001
8.825000000000194e-003	-3.490691e+001	-3.489191e+001
8.835000000000197e-003	-3.383382e+001	-3.381881e+001
8.845000000000200e-003	-3.308234e+001	-3.306734e+001
8.855000000000203e-003	-3.264930e+001	-3.263430e+001
8.875737169640508e-003	-3.197957e+001	-3.196457e+001
8.896474339280812e-003	-3.132284e+001	-3.130784e+001
8.917211508921117e-003	-3.067913e+001	-3.066413e+001
8.937948678561422e-003	-3.004842e+001	-3.003342e+001
8.958685848201727e-003	-2.943073e+001	-2.941573e+001
8.979423017842030e-003	-2.882605e+001	-2.881105e+001
9.000160187482335e-003	-2.823438e+001	-2.821938e+001
9.140251998900908e-003	-2.454183e+001	-2.452683e+001
9.150251998900912e-003	-2.419382e+001	-2.417882e+001
9.160251998900915e-003	-2.353834e+001	-2.352333e+001
9.170251998900918e-003	-2.257843e+001	-2.256343e+001
9.210251998900930e-003	-1.842500e+001	-1.841000e+001
9.220251998900933e-003	-1.761966e+001	-1.329741e+001
9.230251998900936e-003	-1.744422e+001	-4.343086e+000
9.240251998900939e-003	-1.789242e+001	7.499821e-003
9.255966284615230e-003	-1.891195e+001	7.499811e-003
9.271680570329521e-003	-1.991618e+001	7.499801e-003
9.287394856043811e-003	-2.090509e+001	7.499791e-003
9.303109141758100e-003	-2.187870e+001	7.499782e-003
9.318823427472391e-003	-2.283701e+001	7.499772e-003
9.334537713186682e-003	-2.378001e+001	7.499763e-003
9.350251998900973e-003	-2.470770e+001	7.499753e-003
9.360251998900976e-003	-2.518722e+001	7.499749e-003
9.370251998900979e-003	-2.535103e+001	7.499747e-003
9.380251998900982e-003	-2.520226e+001	7.499748e-003
9.500000000000099e-003	-2.235567e+001	7.499777e-003
9.624622001648757e-003	-1.973511e+001	7.499803e-003
9.634622001648760e-003	-1.964226e+001	7.499804e-003
9.644622001648763e-003	-1.986128e+001	7.499802e-003
9.654622001648766e-003	-2.038906e+001	7.499797e-003
9.667479144505912e-003	-2.119267e+001	7.499789e-003
9.680336287363060e-003	-2.198633e+001	7.499781e-003
9.693193430220206e-003	-2.277003e+001	7.499773e-003
9.706050573077354e-003	-2.354378e+001	7.499765e-003
9.718907715934500e-003	-2.430758e+001	7.499757e-003
9.731764858791648e-003	-2.506142e+001	7.499750e-003
9.744622001648794e-003	-2.580531e+001	7.499742e-003
9.754622001648797e-003	-2.617026e+001	-6.519707e+000
9.764622001648800e-003	-2.590969e+001	-1.930182e+001
9.774622001648803e-003	-2.502982e+001	-2.501482e+001
9.784622001648806e-003	-2.395168e+001	-2.393668e+001
9.794622001648809e-003	-2.288401e+001	-2.286901e+001
9.804622001648812e-003	-2.182682e+001	-2.181182e+001
9.814622001648815e-003	-2.078010e+001	-2.076510e+001
9.824622001648818e-003	-1.974385e+001	-1.972885e+001
9.834622001648821e-003	-1.871808e+001	-1.870308e+001
9.844622001648824e-003	-1.770278e+001	-1.768778e+001
9.854622001648827e-003	-1.680098e+001	-1.678598e+001
9.864622001648830e-003	-1.621910e+001	-1.620410e+001
9.874622001648833e-003	-1.595396e+001	-1.593896e+001
1.000000000000010e-002	-1.407246e+001	-1.405746e+001
1.012500000000013e-002	-1.241817e+001	-1.240317e+001
1.013500000000014e-002	-1.219088e+001	-1.217588e+001
1.014500000000014e-002	-1.165490e+001	-1.163990e+001
1.015500000000014e-002	-1.081332e+001	-1.079832e+001
1.016785714285729e-002	-9.610997e+000	-9.595997e+000
1.018071428571444e-002	-8.423566e+000	-8.408565e+000
1.019357142857158e-002	-7.251026e+000	-7.236025e+000
1.020642857142873e-002	-6.093378e+000	-6.078377e+000
1.021928571428588e-002	-4.950621e+000	-4.935621e+000
1.023214285714303e-002	-3.822757e+000	-3.807757e+000
1.024500000000017e-002	-2.709785e+000	-2.694785e+000
1.025500000000017e-002	-1.971362e+000	-1.300902e+000
1.025900980784892e-002	-1.934326e+000	-4.916828e-001
1.026374389897840e-002	-2.228650e+000	7.499978e-003
1.027423932370699e-002	-3.074515e+000	7.499970e-003
1.028473474843558e-002	-3.911908e+000	7.499962e-003
1.029523017316417e-002	-4.740829e+000	7.499953e-003
1.030572559789276e-002	-5.561280e+000	7.499945e-003
1.031622102262135e-002	-6.373258e+000	7.499937e-003
1.032671644734994e-002	-7.176766e+000	7.499929e-003
1.033721187207853e-002	-7.971802e+000	7.499921e-003
1.034721187207853e-002	-8.617964e+000	7.499914e-003
1.035721187207853e-002	-8.946749e+000	7.499911e-003
1.036721187207854e-002	-8.961315e+000	7.499911e-003
1.050000000000010e-002	-7.846082e+000	7.499922e-003
1.063728639311359e-002	-6.839130e+000	7.499932e-003
1.064728639311359e-002	-6.874681e+000	7.499932e-003
1.065728639311359e-002	-7.220824e+000	7.499929e-003
1.066728639311360e-002	-7.874464e+000	7.499922e-003
1.070728639311361e-002	-1.083303e+001	7.499892e-003
1.071728639311361e-002	-1.134705e+001	-2.850895e+000
1.072728639311361e-002	-1.123407e+001	-8.331911e+000
1.073728639311362e-002	-1.050033e+001	-1.048533e+001
1.075435788871271e-002	-8.913021e+000	-8.898021e+000
1.077142938431180e-002	-7.351504e+000	-7.336504e+000
1.078850087991089e-002	-5.815778e+000	-5.800779e+000
1.080557237550998e-002	-4.305844e+000	-4.290844e+000
1.082264387110907e-002	-2.821699e+000	-2.806699e+000
1.083971536670816e-002	-1.363346e+000	-1.348346e+000
1.085678686230725e-002	6.921674e-002	8.421675e-002
1.086678686230726e-002	8.317462e-001	8.467461e-001
1.087154867353792e-002	1.042894e+000	1.057894e+000
1.087647142551109e-002	1.088065e+000	1.103065e+000
1.100000000000010e-002	9.615445e-001	9.765445e-001
1.111456909405019e-002	8.574132e-001	8.724132e-001
1.112456909405019e-002	9.150159e-001	9.300159e-001
1.112923759142879e-002	1.088032e+000	1.103032e+000
1.113405906052371e-002	1.434431e+000	1.449431e+000
1.115008104904277e-002	2.734825e+000	2.749825e+000
1.118008104904278e-002	5.116474e+000	5.131474e+000
1.119293819189992e-002	6.115242e+000	6.130241e+000
1.120579533475707e-002	7.101639e+000	7.116639e+000
1.121865247761422e-002	8.075666e+000	8.090666e+000
1.123150962047137e-002	9.037322e+000	9.052322e+000
1.124436676332851e-002	9.986608e+000	1.000161e+001
1.125722390618566e-002	1.092352e+001	1.093852e+001
1.127008104904281e-002	1.184807e+001	1.186307e+001
1.128008104904281e-002	1.235199e+001	9.256115e+000
1.129008104904281e-002	1.222900e+001	3.149638e+000
1.130008104904282e-002	1.148535e+001	7.500115e-003
1.132001723394664e-002	9.613575e+000	7.500097e-003
1.133001723394664e-002	8.792332e+000	7.500088e-003
1.134001723394664e-002	8.290195e+000	7.500083e-003
1.135001723394664e-002	8.104004e+000	7.500082e-003
1.137144334338285e-002	7.932314e+000	7.500080e-003
1.139286945281906e-002	7.764065e+000	7.500078e-003
1.141429556225527e-002	7.599255e+000	7.500077e-003
1.143572167169148e-002	7.437886e+000	7.500075e-003
1.145714778112768e-002	7.279957e+000	7.500073e-003
1.147857389056389e-002	7.125469e+000	7.500072e-003
1.150000000000010e-002	6.974420e+000	7.500070e-003
1.152356773558298e-002	6.812149e+000	7.500069e-003
1.154713547116586e-002	6.653435e+000	7.500067e-003
1.157070320674874e-002	6.498277e+000	7.500066e-003
1.159427094233162e-002	6.346676e+000	7.500064e-003
1.161783867791450e-002	6.198632e+000	7.500063e-003
1.164140641349738e-002	6.054144e+000	7.500061e-003
1.166497414908026e-002	5.913213e+000	7.500060e-003
1.167497414908027e-002	5.750688e+000	7.500058e-003
1.168497414908027e-002	5.278836e+000	7.500053e-003
1.169497414908027e-002	4.639938e+000	1.492512e+000
1.170006885994163e-002	4.589410e+000	3.393978e+000
1.170598375677456e-002	4.940201e+000	4.955201e+000
1.172738175695235e-002	6.597364e+000	6.612363e+000
1.174877975713015e-002	8.221326e+000	8.236325e+000
1.177017775730794e-002	9.812088e+000	9.827088e+000
1.179157575748573e-002	1.136965e+001	1.138465e+001
1.181297375766352e-002	1.289401e+001	1.290901e+001
1.183437175784131e-002	1.438517e+001	1.440017e+001
1.185576975801910e-002	1.584314e+001	1.585814e+001
1.186576975801910e-002	1.641092e+001	1.642592e+001
1.187576975801911e-002	1.666212e+001	1.667712e+001
1.188576975801911e-002	1.659986e+001	1.661486e+001
1.200000000000010e-002	1.480644e+001	1.482144e+001
1.210668250084591e-002	1.330757e+001	1.332257e+001
1.211668250084591e-002	1.327871e+001	1.329371e+001
1.212668250084591e-002	1.356109e+001	1.357609e+001
1.213668250084592e-002	1.415160e+001	1.416660e+001
1.215811107227450e-002	1.561650e+001	1.563150e+001
1.217953964370307e-002	1.705190e+001	1.706690e+001
1.220096821513165e-002	1.845780e+001	1.847280e+001
1.222239678656023e-002	1.983419e+001	1.984919e+001
1.224382535798881e-002	2.118108e+001	2.119608e+001
1.226525392941738e-002	2.249847e+001	2.251347e+001
1.228668250084596e-002	2.378636e+001	2.380136e+001
1.229668250084597e-002	2.448235e+001	2.449735e+001
1.230668250084597e-002	2.548236e+001	2.549736e+001
1.231668250084597e-002	2.657606e+001	1.975186e+001
1.232668250084597e-002	2.714063e+001	6.706089e+000
1.233668250084598e-002	2.707769e+001	7.500271e-003
1.236001357215371e-002	2.645373e+001	7.500265e-003
1.238334464346144e-002	2.584333e+001	7.500259e-003
1.240667571476917e-002	2.524647e+001	7.500253e-003
1.243000678607691e-002	2.466316e+001	7.500247e-003
1.245333785738464e-002	2.409341e+001	7.500242e-003
1.247666892869237e-002	2.353721e+001	7.500236e-003
1.250000000000010e-002	2.299456e+001	7.500230e-003
1.252285035678043e-002	2.247562e+001	7.500225e-003
1.254570071356075e-002	2.196773e+001	7.500220e-003
1.256855107034107e-002	2.147088e+001	7.500216e-003
1.259140142712140e-002	2.098509e+001	7.500211e-003
1.261425178390172e-002	2.051034e+001	7.500206e-003
1.263710214068205e-002	2.004664e+001	7.500201e-003
1.265995249746237e-002	1.959398e+001	7.500196e-003
1.266995249746238e-002	1.960618e+001	5.017985e+000
1.267995249746238e-002	2.024015e+001	1.540368e+001
1.268995249746238e-002	2.148970e+001	2.150470e+001
1.269995249746238e-002	2.283045e+001	2.284545e+001
1.270995249746239e-002	2.384691e+001	2.386191e+001
1.271995249746239e-002	2.454230e+001	2.455730e+001
1.273995249746240e-002	2.570501e+001	2.572001e+001
1.275995249746240e-002	2.684578e+001	2.686077e+001
1.277995249746241e-002	2.796460e+001	2.797960e+001
1.279995249746242e-002	2.906147e+001	2.907647e+001
1.281995249746242e-002	3.013641e+001	3.015140e+001
1.283995249746243e-002	3.118939e+001	3.120439e+001
1.285995249746243e-002	3.222044e+001	3.223544e+001
1.286995249746244e-002	3.262516e+001	3.264016e+001
1.287995249746244e-002	3.271490e+001	3.272990e+001
1.288995249746244e-002	3.249282e+001	3.250782e+001
1.300000000000010e-002	2.910390e+001	2.911890e+001
1.311244550880357e-002	2.600727e+001	2.602227e+001
1.312244550880357e-002	2.585197e+001	2.586697e+001
1.313244550880358e-002	2.600916e+001	2.602415e+001
1.314244550880358e-002	2.647572e+001	2.649072e+001
1.315958836594644e-002	2.744114e+001	2.745614e+001
1.317673122308930e-002	2.839081e+001	2.840581e+001
1.319387408023217e-002	2.932473e+001	2.933973e+001
1.321101693737503e-002	3.024291e+001	3.025791e+001
1.322815979451789e-002	3.114534e+001	3.116034e+001
1.324530265166075e-002	3.203202e+001	3.204702e+001
1.326244550880362e-002	3.290296e+001	3.291796e+001
1.327244550880362e-002	3.350818e+001	3.352318e+001
1.328244550880362e-002	3.441832e+001	3.443332e+001
1.329244550880362e-002	3.563035e+001	3.564534e+001
1.333244550880364e-002	4.076740e+001	4.078239e+001
1.334244550880364e-002	4.181255e+001	3.121725e+001
1.335244550880364e-002	4.222542e+001	1.051512e+001
1.336244550880365e-002	4.201228e+001	7.500421e-003
1.350000000000010e-002	3.660884e+001	7.500367e-003
1.363500000000014e-002	3.198363e+001	7.500320e-003
1.364500000000014e-002	3.187247e+001	8.053946e+000
1.365500000000015e-002	3.238430e+001	2.448133e+001
1.366500000000015e-002	3.351293e+001	3.352793e+001
1.367357142857158e-002	3.464898e+001	3.466398e+001
1.368214285714301e-002	3.577553e+001	3.579053e+001
1.369071428571444e-002	3.689259e+001	3.690759e+001
1.369928571428587e-002	3.800014e+001	3.801514e+001
1.370785714285730e-002	3.909820e+001	3.911320e+001
1.371642857142874e-002	4.018675e+001	4.020175e+001
1.372500000000017e-002	4.126581e+001	4.128081e+001
1.373500000000017e-002	4.240965e+001	4.242465e+001
1.374500000000017e-002	4.323116e+001	4.324616e+001
1.375500000000018e-002	4.373355e+001	4.374855e+001
1.376785714285732e-002	4.423886e+001	4.425386e+001
1.378071428571447e-002	4.473791e+001	4.475290e+001
1.379357142857162e-002	4.523069e+001	4.524569e+001
1.380642857142876e-002	4.571723e+001	4.573223e+001
1.381928571428591e-002	4.619750e+001	4.621250e+001
1.383214285714306e-002	4.667151e+001	4.668651e+001
1.384500000000020e-002	4.713927e+001	4.715427e+001
1.385500000000021e-002	4.739545e+001	4.741045e+001
1.386500000000021e-002	4.733813e+001	4.735313e+001
1.387500000000021e-002	4.697044e+001	4.698544e+001
1.400016018748234e-002	4.144009e+001	4.145509e+001
1.413025199890091e-002	3.638274e+001	3.639773e+001
1.414025199890091e-002	3.612412e+001	3.613912e+001
1.415025199890092e-002	3.617904e+001	3.619403e+001
1.416025199890092e-002	3.654434e+001	3.655934e+001
1.423025199890094e-002	3.970587e+001	3.972087e+001
1.424025199890094e-002	4.024336e+001	4.025836e+001
1.425025199890095e-002	4.108644e+001	4.110144e+001
1.426025199890095e-002	4.223207e+001	4.224707e+001
1.427310914175810e-002	4.382071e+001	4.383571e+001
1.428596628461524e-002	4.538968e+001	4.540467e+001
1.429882342747239e-002	4.693897e+001	4.695396e+001
1.431168057032954e-002	4.846858e+001	4.848358e+001
1.432453771318668e-002	4.997852e+001	4.999351e+001
1.433739485604383e-002	5.146877e+001	5.148377e+001
1.435025199890098e-002	5.293935e+001	5.295435e+001
1.436025199890098e-002	5.386332e+001	4.028539e+001
1.437025199890098e-002	5.415619e+001	1.352773e+001
1.438025199890099e-002	5.382426e+001	7.500539e-003
1.450000000000010e-002	4.774482e+001	7.500478e-003
1.462462200164876e-002	4.214811e+001	7.500422e-003
1.463462200164876e-002	4.193575e+001	1.054465e+001
1.464462200164877e-002	4.234738e+001	3.192866e+001
1.465462200164877e-002	4.337681e+001	4.339181e+001
1.468458247663044e-002	4.701499e+001	4.702999e+001
1.470458247663044e-002	4.938363e+001	4.939863e+001
1.471458247663045e-002	5.055030e+001	5.056530e+001
1.472458247663045e-002	5.170535e+001	5.172034e+001
1.473458247663045e-002	5.284889e+001	5.286389e+001
1.475458247663046e-002	5.510194e+001	5.511694e+001
1.476458247663046e-002	5.613900e+001	5.615400e+001
1.477010296658227e-002	5.653248e+001	5.654748e+001
1.477613296552986e-002	5.675331e+001	5.676831e+001
1.479352799404484e-002	5.721054e+001	5.722554e+001
1.480352799404484e-002	5.747004e+001	5.748504e+001
1.481352799404485e-002	5.772701e+001	5.774200e+001
1.482352799404485e-002	5.798141e+001	5.799641e+001
1.483352799404485e-002	5.823328e+001	5.824828e+001
1.484352799404486e-002	5.839542e+001	5.841042e+001
1.485080030841024e-002	5.828514e+001	5.830013e+001
1.485821911918063e-002	5.793007e+001	5.794507e+001
1.500000000000010e-002	5.026706e+001	5.028205e+001
1.502061901484886e-002	4.924210e+001	4.925709e+001
1.504123802969762e-002	4.823693e+001	4.825193e+001
1.506185704454638e-002	4.725156e+001	4.726656e+001
1.508247605939514e-002	4.628598e+001	4.630098e+001
1.510309507424390e-002	4.534020e+001	4.535519e+001
1.512371408909266e-002	4.441420e+001	4.442920e+001
1.514433310394141e-002	4.350800e+001	4.352300e+001
1.515433310394142e-002	4.315753e+001	4.317253e+001
1.516100382890149e-002	4.313433e+001	4.314933e+001
1.516784771335319e-002	4.333824e+001	4.335323e+001
1.520037305955107e-002	4.461665e+001	4.463165e+001
1.521037305955107e-002	4.509021e+001	4.510521e+001
1.521778655841591e-002	4.567033e+001	4.568533e+001
1.522546152580750e-002	4.651738e+001	4.653238e+001
1.524770353923507e-002	4.915786e+001	4.917286e+001
1.526770353923507e-002	5.148404e+001	5.149904e+001
1.527770353923508e-002	5.262979e+001	5.264479e+001
1.528770353923508e-002	5.376414e+001	5.377914e+001
1.529770353923508e-002	5.488718e+001	5.490218e+001
1.530770353923509e-002	5.599905e+001	5.601405e+001
1.532770353923509e-002	5.818968e+001	5.820468e+001
1.535770353923510e-002	6.139451e+001	6.140950e+001
1.536770353923510e-002	6.223428e+001	4.658450e+001
1.537770353923511e-002	6.244381e+001	1.562042e+001
1.538770353923511e-002	6.202936e+001	7.500621e-003
1.541770353923512e-002	6.019490e+001	7.500602e-003
1.550000000000010e-002	5.543497e+001	7.500555e-003
1.560676194325735e-002	4.981927e+001	7.500499e-003
1.561676194325735e-002	4.953053e+001	1.242440e+001
1.562676194325736e-002	4.986437e+001	3.767860e+001
1.563655076030093e-002	5.079670e+001	5.081170e+001
1.565797933172950e-002	5.324980e+001	5.326480e+001
1.567940790315808e-002	5.565350e+001	5.566850e+001
1.570083647458666e-002	5.800780e+001	5.802280e+001
1.572226504601524e-002	6.031271e+001	6.032771e+001
1.574369361744381e-002	6.256821e+001	6.258321e+001
1.576512218887239e-002	6.477432e+001	6.478932e+001
1.578655076030097e-002	6.693103e+001	6.694603e+001
1.579655076030097e-002	6.781933e+001	6.783433e+001
1.580655076030098e-002	6.838784e+001	6.840284e+001
1.581655076030098e-002	6.853610e+001	6.855109e+001
1.582655076030098e-002	6.826964e+001	6.828463e+001
1.583628838641202e-002	6.770993e+001	6.772492e+001
1.585972046474169e-002	6.614304e+001	6.615803e+001
1.588315254307135e-002	6.461030e+001	6.462530e+001
1.590658462140101e-002	6.311174e+001	6.312673e+001
1.593001669973067e-002	6.164733e+001	6.166233e+001
1.595344877806033e-002	6.021709e+001	6.023209e+001
1.597688085638999e-002	5.882101e+001	5.883601e+001
1.600031293471965e-002	5.745910e+001	5.747409e+001
1.602475391044303e-002	5.607339e+001	5.608838e+001
1.604919488616641e-002	5.471911e+001	5.473410e+001
1.607363586188979e-002	5.339626e+001	5.341126e+001
1.609807683761317e-002	5.210484e+001	5.211984e+001
1.612251781333655e-002	5.084486e+001	5.085986e+001
1.614695878905993e-002	4.961631e+001	4.963130e+001
1.617139976478331e-002	4.841918e+001	4.843418e+001
1.618139976478331e-002	4.814438e+001	4.815937e+001
1.619139976478332e-002	4.849419e+001	4.850919e+001
1.620139976478332e-002	4.946242e+001	4.947742e+001
1.622425690764047e-002	5.210698e+001	5.212198e+001
1.624711405049762e-002	5.469496e+001	5.470996e+001
1.626997119335477e-002	5.722635e+001	5.724135e+001
1.629282833621192e-002	5.970117e+001	5.971617e+001
1.631568547906907e-002	6.211941e+001	6.213441e+001
1.633854262192622e-002	6.448107e+001	6.449607e+001
1.636139976478337e-002	6.678615e+001	6.680115e+001
1.637139976478337e-002	6.757224e+001	5.060130e+001
1.638139976478337e-002	6.772862e+001	1.695488e+001
1.639139976478338e-002	6.726156e+001	7.500673e-003
1.650000000000011e-002	6.033367e+001	7.500604e-003
1.661500000000014e-002	5.377659e+001	7.500538e-003
1.662500000000015e-002	5.344844e+001	1.339410e+001
1.663500000000015e-002	5.374545e+001	4.044862e+001
1.664500000000015e-002	5.466139e+001	5.467638e+001
1.666500000000016e-002	5.687641e+001	5.689141e+001
1.668500000000017e-002	5.904963e+001	5.906463e+001
1.670500000000017e-002	6.118104e+001	6.119604e+001
1.672500000000018e-002	6.327065e+001	6.328565e+001
1.674500000000018e-002	6.531845e+001	6.533345e+001
1.676500000000019e-002	6.732445e+001	6.733945e+001
1.678500000000020e-002	6.928864e+001	6.930363e+001
1.679500000000020e-002	7.015347e+001	7.016846e+001
1.680500000000020e-002	7.069873e+001	7.071373e+001
1.681500000000021e-002	7.092763e+001	7.094263e+001
1.682500000000021e-002	7.094695e+001	7.096194e+001
1.683500000000021e-002	7.065514e+001	7.067014e+001
1.684500000000021e-002	7.005528e+001	7.007028e+001
1.686716574106909e-002	6.852054e+001	6.853553e+001
1.688933148213797e-002	6.701755e+001	6.703255e+001
1.691149722320684e-002	6.554632e+001	6.556132e+001
1.693366296427572e-002	6.410685e+001	6.412185e+001
1.695582870534460e-002	6.269915e+001	6.271415e+001
1.697799444641347e-002	6.132320e+001	6.133820e+001
1.700016018748235e-002	5.997901e+001	5.999401e+001
1.702160187482786e-002	5.870781e+001	5.872281e+001
1.704304356217337e-002	5.746210e+001	5.747710e+001
1.706448524951888e-002	5.624187e+001	5.625686e+001
1.708592693686439e-002	5.504711e+001	5.506211e+001
1.710736862420990e-002	5.387784e+001	5.389284e+001
1.712881031155542e-002	5.273405e+001	5.274905e+001
1.715025199890093e-002	5.161574e+001	5.163074e+001
1.716025199890093e-002	5.120546e+001	5.122046e+001
1.717025199890093e-002	5.111021e+001	5.112521e+001
1.718025199890094e-002	5.132685e+001	5.134184e+001
1.720025199890094e-002	5.195994e+001	5.197494e+001
1.721025199890094e-002	5.237542e+001	5.239042e+001
1.722025199890095e-002	5.309770e+001	5.311270e+001
1.723025199890095e-002	5.412373e+001	5.413873e+001
1.724739485604381e-002	5.603464e+001	5.604964e+001
1.726453771318668e-002	5.791439e+001	5.792938e+001
1.728168057032954e-002	5.976296e+001	5.977795e+001
1.729882342747240e-002	6.158036e+001	6.159536e+001
1.731596628461526e-002	6.336660e+001	6.338159e+001
1.733310914175813e-002	6.512166e+001	6.513666e+001
1.735025199890099e-002	6.684556e+001	6.686056e+001
1.736025199890099e-002	6.763106e+001	5.064555e+001
1.737025199890099e-002	6.778685e+001	1.696958e+001
1.738025199890100e-002	6.731921e+001	7.500674e-003
1.750000000000011e-002	5.971551e+001	7.500598e-003
1.761462200164877e-002	5.324575e+001	7.500533e-003
1.762462200164877e-002	5.292288e+001	1.326402e+001
1.763462200164877e-002	5.322512e+001	4.005968e+001
1.764462200164878e-002	5.414624e+001	5.416124e+001
1.766033628736307e-002	5.589900e+001	5.591400e+001
1.767605057307736e-002	5.762544e+001	5.764044e+001
1.769176485879165e-002	5.932557e+001	5.934057e+001
1.770747914450594e-002	6.099939e+001	6.101438e+001
1.772319343022023e-002	6.264689e+001	6.266188e+001
1.773890771593452e-002	6.426807e+001	6.428307e+001
1.775462200164881e-002	6.586295e+001	6.587794e+001
1.776462200164881e-002	6.676187e+001	6.677687e+001
1.777462200164882e-002	6.734091e+001	6.735591e+001
1.778462200164882e-002	6.760324e+001	6.761824e+001
1.783462200164884e-002	6.836820e+001	6.838320e+001
1.784462200164884e-002	6.841301e+001	6.842801e+001
1.785462200164884e-002	6.814642e+001	6.816142e+001
1.786462200164884e-002	6.757155e+001	6.758655e+001
1.800000000000011e-002	5.900916e+001	5.902415e+001
1.812500000000015e-002	5.207234e+001	5.208733e+001
1.813500000000015e-002	5.165751e+001	5.167250e+001
1.814500000000015e-002	5.155775e+001	5.157275e+001
1.815500000000016e-002	5.176994e+001	5.178493e+001
1.816642857142873e-002	5.212810e+001	5.214310e+001
1.817785714285731e-002	5.248231e+001	5.249731e+001
1.818928571428588e-002	5.283256e+001	5.284756e+001
1.820071428571446e-002	5.317884e+001	5.319384e+001
1.821214285714303e-002	5.352117e+001	5.353617e+001
1.822357142857161e-002	5.385954e+001	5.387454e+001
1.823500000000018e-002	5.419395e+001	5.420895e+001
1.824500000000019e-002	5.457413e+001	5.458913e+001
1.825272242210144e-002	5.510663e+001	5.512163e+001
1.826066985376670e-002	5.590837e+001	5.592337e+001
1.827274429154055e-002	5.723628e+001	5.725128e+001
1.828481872931441e-002	5.854881e+001	5.856381e+001
1.829689316708827e-002	5.984596e+001	5.986096e+001
1.830896760486213e-002	6.112772e+001	6.114272e+001
1.832104204263598e-002	6.239410e+001	6.240910e+001
1.833311648040984e-002	6.364510e+001	6.366010e+001
1.834519091818370e-002	6.488071e+001	6.489571e+001
1.835519091818370e-002	6.568578e+001	4.918174e+001
1.836519091818371e-002	6.586094e+001	1.648327e+001
1.837519091818371e-002	6.541247e+001	7.500655e-003
1.850000000000011e-002	5.773102e+001	7.500578e-003
1.863324460892221e-002	5.052586e+001	7.500506e-003
1.864324460892221e-002	5.023008e+001	1.259754e+001
1.865324460892221e-002	5.055913e+001	3.806687e+001
