time	I(L1)	I(a)
2.500000002083780e-003	-5.140324e+000	7.499949e-003
2.500000002084779e-003	-5.140324e+000	7.499949e-003
2.500000002085979e-003	-5.140324e+000	7.499949e-003
2.500000002087582e-003	-5.140324e+000	7.499949e-003
2.500000002089081e-003	-5.140324e+000	7.499949e-003
2.500000002089782e-003	-5.140324e+000	7.499949e-003
2.500000002090580e-003	-5.140324e+000	7.499949e-003
2.500000002090781e-003	-5.140324e+000	7.499949e-003
2.500000002091982e-003	-5.140324e+000	7.499949e-003
2.500000002092183e-003	-5.140324e+000	7.499949e-003
2.500000002092585e-003	-5.140324e+000	7.499949e-003
2.500000002093383e-003	-5.140324e+000	7.499949e-003
2.500000002094986e-003	-5.140324e+000	7.499949e-003
2.500000002106206e-003	-5.140324e+000	7.499949e-003
2.500000002110210e-003	-5.140324e+000	7.499949e-003
2.500000002110911e-003	-5.140324e+000	7.499949e-003
2.500000002111112e-003	-5.140324e+000	7.499949e-003
2.500000002111813e-003	-5.140324e+000	7.499949e-003
2.500000002112313e-003	-5.140324e+000	7.499949e-003
2.500000002112916e-003	-5.140324e+000	7.499949e-003
2.500000002113714e-003	-5.140324e+000	7.499949e-003
2.500000002115720e-003	-5.140324e+000	7.499949e-003
2.500000002122124e-003	-5.140324e+000	7.499949e-003
2.500000002126933e-003	-5.140324e+000	7.499949e-003
2.500000002133344e-003	-5.140324e+000	7.499949e-003
2.500000002146161e-003	-5.140324e+000	7.499949e-003
2.500000002150164e-003	-5.140324e+000	7.499949e-003
2.500000002151767e-003	-5.140324e+000	7.499949e-003
2.500000002154973e-003	-5.140324e+000	7.499949e-003
2.500000002161384e-003	-5.140324e+000	7.499949e-003
2.500000002174201e-003	-5.140324e+000	7.499949e-003
2.500000002196634e-003	-5.140324e+000	7.499949e-003
2.500000002222273e-003	-5.140324e+000	7.499949e-003
2.500000002228685e-003	-5.140324e+000	7.499949e-003
2.500000002244707e-003	-5.140324e+000	7.499949e-003
2.500000002245706e-003	-5.140324e+000	7.499949e-003
2.500000002246906e-003	-5.140324e+000	7.499949e-003
2.500000002258127e-003	-5.140324e+000	7.499949e-003
2.500000002270943e-003	-5.140324e+000	7.499949e-003
2.500000002280560e-003	-5.140324e+000	7.499949e-003
2.500000002293376e-003	-5.140324e+000	7.499949e-003
2.500000002296582e-003	-5.140324e+000	7.499949e-003
2.500000002297581e-003	-5.140324e+000	7.499949e-003
2.500000002297678e-003	-5.140324e+000	7.499949e-003
2.500000002298282e-003	-5.140324e+000	7.499949e-003
2.500000002299080e-003	-5.140324e+000	7.499949e-003
2.500000002300683e-003	-5.140324e+000	7.499949e-003
2.500000002310300e-003	-5.140324e+000	7.499949e-003
2.500000002327321e-003	-5.140324e+000	7.499949e-003
2.500000002328723e-003	-5.140324e+000	7.499949e-003
2.500000002328820e-003	-5.140324e+000	7.499949e-003
2.500000002329118e-003	-5.140324e+000	7.499949e-003
2.500000002329722e-003	-5.140324e+000	7.499949e-003
2.500000002329819e-003	-5.140324e+000	7.499949e-003
2.500000002330020e-003	-5.140324e+000	7.499949e-003
2.500000002330423e-003	-5.140324e+000	7.499949e-003
2.500000002331422e-003	-5.140324e+000	7.499949e-003
2.500000002331616e-003	-5.140324e+000	7.499949e-003
2.500000002331713e-003	-5.140324e+000	7.499949e-003
2.500000002332414e-003	-5.140324e+000	7.499949e-003
2.500000002332616e-003	-5.140324e+000	7.499949e-003
2.500000002333115e-003	-5.140324e+000	7.499949e-003
2.500000002333316e-003	-5.140324e+000	7.499949e-003
2.500000002333719e-003	-5.140324e+000	7.499949e-003
2.500000002333816e-003	-5.140324e+000	7.499949e-003
2.500000002334420e-003	-5.140324e+000	7.499949e-003
2.500000002334718e-003	-5.140324e+000	7.499949e-003
2.500000002335120e-003	-5.140324e+000	7.499949e-003
2.500000002335918e-003	-5.140324e+000	7.499949e-003
2.500000002337521e-003	-5.140324e+000	7.499949e-003
2.500000002343128e-003	-5.140324e+000	7.499949e-003
2.500000002346334e-003	-5.140324e+000	7.499949e-003
2.500000002352745e-003	-5.140324e+000	7.499949e-003
2.500000002365561e-003	-5.140324e+000	7.499949e-003
2.500000002455295e-003	-5.140324e+000	7.499949e-003
2.500000002458501e-003	-5.140324e+000	7.499949e-003
2.500000002459299e-003	-5.140324e+000	7.499949e-003
