time	V(U1M)	V(U1U2)	V(u1)
2.568928571428578e-002	-2.499518e+002	-7.498508e+002	4.818265e-002
2.571785714285719e-002	-2.499508e+002	-7.498480e+002	4.917351e-002
2.574642857142861e-002	-2.499499e+002	-7.498452e+002	5.013523e-002
2.577500000000003e-002	-2.499489e+002	-7.498425e+002	5.106781e-002
2.578500000000002e-002	-3.124485e+002	-7.498417e+002	5.149231e-002
2.579500000000002e-002	-4.374478e+002	-7.498408e+002	5.222354e-002
2.580500000000002e-002	-4.999467e+002	-7.498399e+002	5.325843e-002
2.588499999999998e-002	-4.999380e+002	-7.498329e+002	6.197593e-002
2.589499999999998e-002	-3.749372e+002	-5.623325e+002	1.875628e+002
2.590499999999998e-002	-1.249370e+002	-1.873329e+002	5.625630e+002
2.591499999999997e-002	6.256104e-002	1.657715e-001	7.500626e+002
2.600000000000013e-002	5.743408e-002	1.522217e-001	7.500574e+002
2.607500000000011e-002	5.328369e-002	1.412354e-001	7.500533e+002
2.608500000000010e-002	-1.249470e+002	-1.873599e+002	5.625530e+002
2.609500000000010e-002	-3.749467e+002	-5.623600e+002	1.875533e+002
2.610500000000009e-002	-4.999458e+002	-7.498592e+002	5.423389e-002
2.612071428571437e-002	-4.999440e+002	-7.498575e+002	5.598552e-002
2.613642857142865e-002	-4.999423e+002	-7.498558e+002	5.771084e-002
2.615214285714293e-002	-4.999406e+002	-7.498541e+002	5.940987e-002
2.616785714285721e-002	-4.999389e+002	-7.498525e+002	6.108261e-002
2.618357142857149e-002	-4.999373e+002	-7.498509e+002	6.272904e-002
2.619928571428577e-002	-4.999357e+002	-7.498493e+002	6.434918e-002
2.621500000000005e-002	-4.999341e+002	-7.498478e+002	6.594302e-002
2.622500000000005e-002	-4.374332e+002	-7.498469e+002	6.684130e-002
2.623500000000004e-002	-3.124326e+002	-7.498459e+002	6.741970e-002
2.624500000000004e-002	-2.499323e+002	-7.498449e+002	6.768139e-002
2.626928571428575e-002	-2.499319e+002	-7.498427e+002	6.805569e-002
2.629357142857145e-002	-2.499316e+002	-7.498405e+002	6.842151e-002
2.631785714285715e-002	-2.499312e+002	-7.498383e+002	6.877886e-002
2.634214285714286e-002	-2.499309e+002	-7.498362e+002	6.912773e-002
2.636642857142857e-002	-2.499305e+002	-7.498341e+002	6.946814e-002
2.639071428571427e-002	-2.499302e+002	-7.498321e+002	6.980007e-002
2.641499999999997e-002	-2.499299e+002	-7.498301e+002	7.012352e-002
2.642499999999997e-002	-1.874298e+002	-5.623296e+002	7.015099e-002
2.643499999999997e-002	-6.243014e+001	-1.873301e+002	6.986725e-002
2.644499999999996e-002	6.926039e-002	1.685139e-001	6.927539e-002
2.650000000000013e-002	6.554986e-002	1.594860e-001	6.556486e-002
2.655500000000011e-002	6.204125e-002	1.509494e-001	6.205625e-002
2.656500000000011e-002	-6.243847e+001	-1.873502e+002	6.154217e-002
2.657500000000011e-002	-1.874387e+002	-5.623505e+002	6.134414e-002
2.658500000000010e-002	-2.499385e+002	-7.498498e+002	6.145903e-002
2.660642857142867e-002	-2.499381e+002	-7.498477e+002	6.192173e-002
2.662785714285723e-002	-2.499376e+002	-7.498456e+002	6.237511e-002
2.664928571428579e-002	-2.499372e+002	-7.498435e+002	6.281917e-002
2.667071428571435e-002	-2.499367e+002	-7.498416e+002	6.325391e-002
2.669214285714292e-002	-2.499363e+002	-7.498396e+002	6.367933e-002
2.671357142857148e-002	-2.499359e+002	-7.498377e+002	6.409543e-002
2.673500000000004e-002	-2.499355e+002	-7.498359e+002	6.450221e-002
2.674500000000004e-002	-3.124352e+002	-7.498350e+002	6.479295e-002
2.675500000000004e-002	-4.374346e+002	-7.498342e+002	6.539174e-002
2.676500000000003e-002	-4.999337e+002	-7.498334e+002	6.629552e-002
2.678642857142860e-002	-4.999316e+002	-7.498316e+002	6.842052e-002
2.680785714285716e-002	-4.999295e+002	-7.498299e+002	7.050272e-002
2.682928571428572e-002	-4.999275e+002	-7.498282e+002	7.254212e-002
2.685071428571428e-002	-4.999255e+002	-7.498265e+002	7.453873e-002
2.687214285714285e-002	-4.999235e+002	-7.498249e+002	7.649254e-002
2.689357142857141e-002	-4.999216e+002	-7.498233e+002	7.840356e-002
2.691499999999997e-002	-4.999197e+002	-7.498218e+002	8.027178e-002
2.692499999999997e-002	-3.749191e+002	-5.623214e+002	1.875809e+002
2.693499999999997e-002	-1.249191e+002	-1.873219e+002	5.625809e+002
2.694499999999996e-002	8.032227e-002	1.766357e-001	7.500803e+002
2.700000000000013e-002	7.598877e-002	1.671143e-001	7.500760e+002
2.705500000000011e-002	7.196045e-002	1.582031e-001	7.500720e+002
2.706500000000011e-002	-1.249285e+002	-1.873430e+002	5.625715e+002
2.707500000000011e-002	-3.749284e+002	-5.623433e+002	1.875716e+002
2.708500000000010e-002	-4.999277e+002	-7.498427e+002	7.232249e-002
2.710500000000009e-002	-4.999258e+002	-7.498409e+002	7.418819e-002
2.712500000000009e-002	-4.999240e+002	-7.498391e+002	7.601869e-002
2.714500000000008e-002	-4.999222e+002	-7.498373e+002	7.781397e-002
2.716500000000007e-002	-4.999204e+002	-7.498356e+002	7.957404e-002
2.718500000000006e-002	-4.999187e+002	-7.498339e+002	8.129889e-002
2.720500000000006e-002	-4.999170e+002	-7.498323e+002	8.298854e-002
2.722500000000005e-002	-4.999154e+002	-7.498306e+002	8.464297e-002
2.723500000000004e-002	-4.999145e+002	-7.498298e+002	8.545871e-002
2.724500000000004e-002	-4.999137e+002	-7.498290e+002	8.626633e-002
2.726500000000003e-002	-4.999121e+002	-7.498275e+002	8.785752e-002
2.727500000000003e-002	-4.211747e+002	-7.498267e+002	8.856518e-002
2.728087568869481e-002	-3.147669e+002	-7.498262e+002	8.879229e-002
2.728721164181468e-002	-2.499112e+002	-7.498257e+002	8.882082e-002
2.730594724471230e-002	-2.499113e+002	-7.498244e+002	8.871825e-002
2.731594724471229e-002	-2.499113e+002	-7.498236e+002	8.866423e-002
2.732594724471229e-002	-2.499114e+002	-7.498229e+002	8.861075e-002
2.733594724471228e-002	-2.499114e+002	-7.498221e+002	8.855779e-002
2.734594724471228e-002	-2.499115e+002	-7.498215e+002	8.850537e-002
2.736594724471227e-002	-2.499116e+002	-7.498200e+002	8.840209e-002
2.738594724471227e-002	-2.499117e+002	-7.498186e+002	8.830085e-002
2.739594724471226e-002	-1.874119e+002	-5.623183e+002	8.814734e-002
2.740594724471226e-002	-6.241233e+001	-1.873189e+002	8.768441e-002
2.741594724471225e-002	8.690014e-002	1.796367e-001	8.691514e-002
2.750000000000013e-002	7.988797e-002	1.651414e-001	7.990297e-002
2.759338124835518e-002	7.276290e-002	1.504127e-001	7.277790e-002
2.760338124835517e-002	-6.242785e+001	-1.873508e+002	7.215706e-002
2.761338124835517e-002	-1.890072e+002	-5.670880e+002	7.185071e-002
2.762288841668003e-002	-2.499281e+002	-7.498503e+002	7.185797e-002
2.763145984525145e-002	-2.499280e+002	-7.498495e+002	7.195561e-002
2.764003127382288e-002	-2.499279e+002	-7.498486e+002	7.205242e-002
2.764860270239430e-002	-2.499279e+002	-7.498478e+002	7.214843e-002
2.765717413096573e-002	-2.499278e+002	-7.498469e+002	7.224362e-002
2.766574555953716e-002	-2.499277e+002	-7.498461e+002	7.233800e-002
2.767431698810858e-002	-2.499276e+002	-7.498453e+002	7.243156e-002
2.768288841668001e-002	-2.499275e+002	-7.498445e+002	7.252431e-002
2.769288841668000e-002	-3.124273e+002	-7.498436e+002	7.273518e-002
2.770288841668000e-002	-4.378950e+002	-7.498426e+002	7.325415e-002
2.771273969865581e-002	-4.999259e+002	-7.498417e+002	7.406665e-002
2.772977950481467e-002	-4.999244e+002	-7.498402e+002	7.562950e-002
2.774681931097353e-002	-4.999228e+002	-7.498386e+002	7.716700e-002
2.776385911713239e-002	-4.999213e+002	-7.498371e+002	7.867916e-002
2.778089892329126e-002	-4.999198e+002	-7.498357e+002	8.016597e-002
2.779793872945012e-002	-4.999184e+002	-7.498342e+002	8.162743e-002
2.781497853560898e-002	-4.999169e+002	-7.498328e+002	8.306355e-002
2.783201834176784e-002	-4.999155e+002	-7.498314e+002	8.447433e-002
2.784201834176784e-002	-4.999147e+002	-7.498306e+002	8.529174e-002
2.786201834176783e-002	-4.999131e+002	-7.498290e+002	8.690225e-002
2.789201834176782e-002	-4.999107e+002	-7.498267e+002	8.925837e-002
2.793201834176780e-002	-4.999077e+002	-7.498237e+002	9.229183e-002
2.794201834176780e-002	-3.749072e+002	-5.623233e+002	1.875928e+002
2.795201834176780e-002	-1.249073e+002	-1.873238e+002	5.625927e+002
2.796201834176779e-002	9.197998e-002	1.747437e-001	7.500920e+002
2.800000000000013e-002	8.856201e-002	1.682129e-001	7.500886e+002
2.803500000000012e-002	8.551025e-002	1.624756e-001	7.500855e+002
2.804500000000012e-002	-1.249151e+002	-1.873388e+002	5.625849e+002
2.805500000000012e-002	-3.749151e+002	-5.623392e+002	1.875849e+002
2.806500000000011e-002	-4.999145e+002	-7.498386e+002	8.548021e-002
2.810071428571438e-002	-4.999117e+002	-7.498355e+002	8.831877e-002
2.813642857142866e-002	-4.999089e+002	-7.498325e+002	9.106580e-002
2.817214285714293e-002	-4.999063e+002	-7.498296e+002	9.372130e-002
2.820785714285720e-002	-4.999037e+002	-7.498268e+002	9.628527e-002
2.824357142857147e-002	-4.999012e+002	-7.498241e+002	9.875771e-002
2.827928571428574e-002	-4.998989e+002	-7.498215e+002	1.011386e-001
2.831500000000001e-002	-4.998966e+002	-7.498191e+002	1.034280e-001
2.832500000000001e-002	-4.373960e+002	-7.498183e+002	1.039530e-001
2.833500000000001e-002	-3.123958e+002	-7.498177e+002	1.041619e-001
2.834500000000000e-002	-2.498959e+002	-7.498170e+002	1.040578e-001
2.835500000000000e-002	-2.498961e+002	-7.498163e+002	1.038510e-001
2.836499999999999e-002	-1.873965e+002	-5.623160e+002	1.035427e-001
2.837499999999999e-002	-6.239708e+001	-1.873166e+002	1.029265e-001
2.838499999999999e-002	1.019905e-001	1.818844e-001	1.020055e-001
2.850000000000013e-002	9.090151e-002	1.621090e-001	9.091651e-002
2.863500000000008e-002	7.941689e-002	1.416279e-001	7.943189e-002
2.864500000000008e-002	-1.249212e+002	-1.873595e+002	7.884844e-002
2.865500000000008e-002	-3.749211e+002	-5.623596e+002	7.889269e-002
2.866500000000007e-002	-4.999204e+002	-7.498588e+002	7.955839e-002
2.870357142857148e-002	-4.999172e+002	-7.498547e+002	8.284172e-002
2.874214285714290e-002	-4.999140e+002	-7.498508e+002	8.601161e-002
2.878071428571431e-002	-4.999109e+002	-7.498470e+002	8.906805e-002
2.881928571428573e-002	-4.999080e+002	-7.498433e+002	9.201105e-002
2.885785714285714e-002	-4.999052e+002	-7.498398e+002	9.484060e-002
2.889642857142856e-002	-4.999024e+002	-7.498363e+002	9.755671e-002
2.893499999999997e-002	-4.998998e+002	-7.498331e+002	1.001594e-001
2.894499999999996e-002	-3.748994e+002	-5.623326e+002	1.876006e+002
2.895499999999996e-002	-1.248996e+002	-1.873331e+002	5.626004e+002
2.896499999999996e-002	9.960938e-002	1.655884e-001	7.500996e+002
2.900000000000013e-002	9.619141e-002	1.599121e-001	7.500962e+002
2.903500000000012e-002	9.289551e-002	1.544189e-001	7.500929e+002
2.904500000000012e-002	-1.249078e+002	-1.873468e+002	5.625922e+002
2.905500000000012e-002	-3.749079e+002	-5.623470e+002	1.875921e+002
2.906500000000011e-002	-4.999074e+002	-7.498464e+002	9.263604e-002
2.909928571428581e-002	-4.999049e+002	-7.498432e+002	9.512290e-002
2.913357142857151e-002	-4.999025e+002	-7.498400e+002	9.753248e-002
2.916785714285721e-002	-4.999001e+002	-7.498370e+002	9.986476e-002
2.920214285714292e-002	-4.998979e+002	-7.498341e+002	1.021198e-001
2.923642857142862e-002	-4.998957e+002	-7.498312e+002	1.042975e-001
2.927071428571432e-002	-4.998936e+002	-7.498285e+002	1.063979e-001
2.930500000000002e-002	-4.998916e+002	-7.498258e+002	1.084210e-001
2.931500000000002e-002	-4.373911e+002	-5.623254e+002	1.088964e-001
2.932500000000001e-002	-3.123909e+002	-1.873259e+002	1.090560e-001
2.933500000000001e-002	-2.498911e+002	1.726450e-001	1.089032e-001
2.936500000000000e-002	-2.498919e+002	1.675392e-001	1.081458e-001
2.937499999999999e-002	-1.873922e+002	1.658711e-001	1.077947e-001
2.938499999999999e-002	-6.239288e+001	1.642195e-001	1.071361e-001
2.939499999999998e-002	1.061582e-001	1.625844e-001	1.061732e-001
2.950000000000013e-002	9.556763e-002	1.463647e-001	9.558263e-002
2.959500000000010e-002	8.690327e-002	1.330950e-001	8.691827e-002
2.960500000000010e-002	-6.241385e+001	1.317697e-001	8.615664e-002
2.961500000000009e-002	-1.874143e+002	1.304577e-001	8.571354e-002
2.962500000000009e-002	-2.499144e+002	1.291588e-001	8.558579e-002
2.967500000000007e-002	-2.499145e+002	1.228555e-001	8.547388e-002
2.968500000000007e-002	-3.124144e+002	-1.873781e+002	8.555581e-002
2.969500000000006e-002	-4.374141e+002	-5.623780e+002	8.594787e-002
2.970500000000006e-002	-4.999134e+002	-7.498770e+002	8.664697e-002
2.973642857142862e-002	-4.999109e+002	-7.498731e+002	8.911579e-002
2.976785714285718e-002	-4.999085e+002	-7.498693e+002	9.151371e-002
2.979928571428574e-002	-4.999062e+002	-7.498656e+002	9.384073e-002
2.983071428571429e-002	-4.999039e+002	-7.498620e+002	9.609687e-002
2.986214285714285e-002	-4.999017e+002	-7.498586e+002	9.828211e-002
2.989357142857141e-002	-4.998996e+002	-7.498552e+002	1.003965e-001
2.992499999999997e-002	-4.998976e+002	-7.498520e+002	1.024399e-001
2.993499999999997e-002	-3.748971e+002	-5.623512e+002	1.876029e+002
2.994499999999997e-002	-1.248973e+002	-1.873515e+002	5.626027e+002
2.995499999999996e-002	1.018066e-001	1.472778e-001	7.501018e+002
3.000000000000013e-002	9.735107e-002	1.408081e-001	7.500974e+002
3.000100000000013e-002	9.722900e-002	1.406860e-001	7.500972e+002
3.004500000000012e-002	9.307861e-002	1.346436e-001	7.500931e+002
3.005500000000012e-002	-1.249077e+002	-1.873664e+002	5.625923e+002
3.006500000000011e-002	-3.749077e+002	-5.623665e+002	1.875923e+002
3.007500000000011e-002	-4.999072e+002	-7.498656e+002	9.281252e-002
3.010214285714296e-002	-4.999052e+002	-7.498625e+002	9.478551e-002
3.012928571428580e-002	-4.999033e+002	-7.498595e+002	9.670898e-002
3.015642857142865e-002	-4.999014e+002	-7.498566e+002	9.858293e-002
3.018357142857149e-002	-4.998996e+002	-7.498537e+002	1.004074e-001
3.021071428571434e-002	-4.998978e+002	-7.498510e+002	1.021823e-001
3.023785714285719e-002	-4.998961e+002	-7.498483e+002	1.039076e-001
3.026500000000004e-002	-4.998944e+002	-7.498456e+002	1.055835e-001
3.027500000000003e-002	-4.373939e+002	-5.623450e+002	1.060871e-001
3.028500000000003e-002	-3.123937e+002	-1.873453e+002	1.062747e-001
3.029500000000002e-002	-2.498939e+002	1.534595e-001	1.061496e-001
3.030928571428573e-002	-2.498942e+002	1.512824e-001	1.058253e-001
3.032357142857144e-002	-2.498945e+002	1.491352e-001	1.055055e-001
3.033785714285715e-002	-2.498948e+002	1.470178e-001	1.051901e-001
3.035214285714286e-002	-2.498951e+002	1.449302e-001	1.048792e-001
3.036642857142857e-002	-2.498954e+002	1.428725e-001	1.045727e-001
3.038071428571428e-002	-2.498957e+002	1.408446e-001	1.042706e-001
3.039499999999999e-002	-2.498960e+002	1.388465e-001	1.039730e-001
3.040499999999998e-002	-1.873963e+002	1.374640e-001	1.036635e-001
3.041499999999998e-002	-6.239697e+001	1.360953e-001	1.030461e-001
3.042499999999997e-002	1.021089e-001	1.347402e-001	1.021239e-001
3.050000000000013e-002	9.472366e-002	1.249949e-001	9.473866e-002
3.056500000000011e-002	8.876084e-002	1.171265e-001	8.877584e-002
3.057500000000011e-002	-6.241202e+001	1.159603e-001	8.799571e-002
3.058500000000011e-002	-1.874125e+002	1.148057e-001	8.753429e-002
3.059500000000010e-002	-2.499126e+002	1.136626e-001	8.738841e-002
3.061500000000009e-002	-2.499127e+002	1.114126e-001	8.730734e-002
3.063500000000009e-002	-2.499128e+002	1.092050e-001	8.722779e-002
3.065500000000008e-002	-2.499129e+002	1.070399e-001	8.714978e-002
3.067500000000007e-002	-2.499129e+002	1.049173e-001	8.707330e-002
3.069500000000006e-002	-2.499130e+002	1.028371e-001	8.699834e-002
3.071500000000006e-002	-2.499131e+002	1.007994e-001	8.692492e-002
3.073500000000005e-002	-2.499131e+002	9.880420e-002	8.685302e-002
3.074500000000004e-002	-3.124131e+002	-1.874019e+002	8.692122e-002
3.075500000000004e-002	-4.381058e+002	-5.644809e+002	8.729856e-002
3.076478064459234e-002	-4.999120e+002	-7.499004e+002	8.796812e-002
3.078478064459233e-002	-4.999105e+002	-7.498974e+002	8.952409e-002
3.080478064459232e-002	-4.999089e+002	-7.498945e+002	9.105070e-002
3.082478064459231e-002	-4.999075e+002	-7.498916e+002	9.254795e-002
3.084478064459231e-002	-4.999060e+002	-7.498888e+002	9.401583e-002
3.086478064459230e-002	-4.999045e+002	-7.498861e+002	9.545435e-002
3.088478064459229e-002	-4.999031e+002	-7.498834e+002	9.686351e-002
3.090478064459228e-002	-4.999018e+002	-7.498808e+002	9.824330e-002
3.091478064459228e-002	-3.749013e+002	-5.623798e+002	1.875987e+002
3.092478064459227e-002	-1.249014e+002	-1.873797e+002	5.625986e+002
3.093478064459227e-002	9.777832e-002	1.193848e-001	7.500978e+002
3.100000000000013e-002	9.155273e-002	1.118164e-001	7.500916e+002
3.106500000000011e-002	8.581543e-002	1.047974e-001	7.500858e+002
3.107500000000011e-002	-1.249148e+002	-1.873959e+002	5.625852e+002
3.108500000000011e-002	-3.749148e+002	-5.623957e+002	1.875852e+002
3.109500000000010e-002	-4.999142e+002	-7.498946e+002	8.578032e-002
3.111214285714295e-002	-4.999128e+002	-7.498921e+002	8.715345e-002
3.112928571428580e-002	-4.999115e+002	-7.498897e+002	8.850418e-002
3.114642857142866e-002	-4.999102e+002	-7.498873e+002	8.983251e-002
3.116357142857150e-002	-4.999089e+002	-7.498850e+002	9.113844e-002
3.118071428571435e-002	-4.999076e+002	-7.498827e+002	9.242198e-002
3.119785714285720e-002	-4.999063e+002	-7.498804e+002	9.368312e-002
3.121500000000006e-002	-4.999051e+002	-7.498782e+002	9.492186e-002
3.122500000000005e-002	-4.374045e+002	-5.623772e+002	9.553161e-002
3.123500000000005e-002	-3.124042e+002	-1.873773e+002	9.582434e-002
3.124500000000004e-002	-2.499042e+002	1.218082e-001	9.580322e-002
3.127071428571432e-002	-2.499045e+002	1.187187e-001	9.548590e-002
3.129642857142859e-002	-2.499048e+002	1.157029e-001	9.517616e-002
3.132214285714287e-002	-2.499051e+002	1.127609e-001	9.487400e-002
3.134785714285715e-002	-2.499054e+002	1.098926e-001	9.457941e-002
3.137357142857142e-002	-2.499057e+002	1.070981e-001	9.429240e-002
3.139928571428570e-002	-2.499060e+002	1.043774e-001	9.401296e-002
3.142499999999997e-002	-2.499063e+002	1.017304e-001	9.374110e-002
3.143499999999997e-002	-1.874065e+002	1.007175e-001	9.353343e-002
3.144499999999997e-002	-6.240699e+001	9.971468e-002	9.301687e-002
3.145499999999996e-002	9.217951e-002	9.872184e-002	9.219451e-002
3.150000000000013e-002	8.811850e-002	9.437260e-002	8.813350e-002
3.154500000000012e-002	8.424067e-002	9.021954e-002	8.425567e-002
3.155500000000012e-002	-6.241649e+001	8.932124e-002	8.352055e-002
3.156500000000011e-002	-1.874169e+002	8.843189e-002	8.310369e-002
3.157500000000011e-002	-2.499170e+002	8.755113e-002	8.300192e-002
3.159308818499109e-002	-2.499170e+002	8.598076e-002	8.300713e-002
3.161308818499108e-002	-2.499170e+002	8.427725e-002	8.301280e-002
3.162308818499108e-002	-2.499170e+002	8.343811e-002	8.301558e-002
3.163308818499108e-002	-2.499170e+002	8.260733e-002	8.301834e-002
3.164308818499107e-002	-2.499170e+002	8.178482e-002	8.302107e-002
3.166308818499106e-002	-2.499170e+002	8.016429e-002	8.302646e-002
3.169308818499105e-002	-2.499170e+002	7.779350e-002	8.303434e-002
3.170594532784819e-002	-2.499170e+002	7.679943e-002	8.303764e-002
3.171880247070533e-002	-2.499170e+002	7.581768e-002	8.304090e-002
3.173165961356247e-002	-2.499170e+002	7.484823e-002	8.304412e-002
3.174451675641960e-002	-2.499170e+002	7.389110e-002	8.304730e-002
3.175737389927674e-002	-2.499169e+002	7.294629e-002	8.305044e-002
3.177023104213388e-002	-2.499169e+002	7.201378e-002	8.305354e-002
3.178308818499102e-002	-2.499169e+002	7.109359e-002	8.305660e-002
3.179308818499101e-002	-3.124168e+002	-1.874293e+002	8.316260e-002
3.180308818499101e-002	-4.374164e+002	-5.624288e+002	8.357849e-002
3.181308818499101e-002	-4.999157e+002	-7.499272e+002	8.430118e-002
3.182165647882677e-002	-4.999150e+002	-7.499257e+002	8.500343e-002
3.183022477266253e-002	-4.999143e+002	-7.499243e+002	8.569980e-002
3.183879306649829e-002	-4.999136e+002	-7.499228e+002	8.639031e-002
3.184736136033405e-002	-4.999129e+002	-7.499213e+002	8.707494e-002
3.185592965416981e-002	-4.999122e+002	-7.499199e+002	8.775370e-002
3.186449794800558e-002	-4.999116e+002	-7.499184e+002	8.842659e-002
3.187306624184134e-002	-4.999109e+002	-7.499169e+002	8.909361e-002
3.188306624184133e-002	-3.749103e+002	-5.624156e+002	1.875897e+002
3.189306624184133e-002	-1.215188e+002	-1.823278e+002	5.676770e+002
3.190253792057916e-002	8.892822e-002	8.428955e-002	7.500889e+002
3.200000000000015e-002	8.068848e-002	7.647705e-002	7.500807e+002
3.210434108947560e-002	7.263184e-002	6.884766e-002	7.500726e+002
3.211434108947559e-002	-1.381522e+002	-2.072681e+002	5.427356e+002
3.212242762545676e-002	-3.735228e+002	-5.603236e+002	1.896797e+002
3.213069801246263e-002	-4.999272e+002	-7.499298e+002	7.283695e-002
3.214341503917922e-002	-4.999260e+002	-7.499276e+002	7.402170e-002
3.215341503917921e-002	-4.999251e+002	-7.499258e+002	7.494249e-002
3.216341503917921e-002	-4.999241e+002	-7.499240e+002	7.585482e-002
3.217341503917921e-002	-4.999232e+002	-7.499223e+002	7.675806e-002
3.218341503917920e-002	-4.098540e+002	-4.797156e+002	7.759557e-002
3.218729337984929e-002	-3.178839e+002	-2.038058e+002	7.779362e-002
3.219191446798284e-002	-2.499221e+002	7.918123e-002	7.786281e-002
3.220259204591377e-002	-2.499221e+002	7.834062e-002	7.792046e-002
3.221259204591376e-002	-2.499220e+002	7.756144e-002	7.797389e-002
3.222259204591376e-002	-2.499220e+002	7.678917e-002	7.802685e-002
3.224259204591375e-002	-2.499219e+002	7.526763e-002	7.813120e-002
3.227259204591374e-002	-2.499217e+002	7.304165e-002	7.828385e-002
3.229544918877088e-002	-2.499216e+002	7.139200e-002	7.839697e-002
3.231830633162801e-002	-2.499215e+002	6.977765e-002	7.850768e-002
3.234116347448515e-002	-2.499214e+002	6.819858e-002	7.861597e-002
3.236402061734228e-002	-2.499213e+002	6.665481e-002	7.872184e-002
3.238687776019941e-002	-2.499212e+002	6.514634e-002	7.882528e-002
3.240973490305654e-002	-2.499211e+002	6.367316e-002	7.892631e-002
3.243259204591368e-002	-2.499210e+002	6.223527e-002	7.902491e-002
3.244259204591368e-002	-1.874210e+002	6.161560e-002	7.896376e-002
3.245259204591367e-002	-6.242142e+001	6.100211e-002	7.859227e-002
3.246259204591367e-002	7.789854e-002	6.039472e-002	7.791354e-002
3.250000000000015e-002	7.503457e-002	5.817428e-002	7.504957e-002
3.253500000000014e-002	7.245394e-002	5.617352e-002	7.246894e-002
3.254500000000014e-002	-6.242816e+001	5.561420e-002	7.185116e-002
3.255500000000013e-002	-1.874284e+002	5.506047e-002	7.155050e-002
3.256500000000013e-002	-2.499284e+002	5.451223e-002	7.156377e-002
3.260357142857154e-002	-2.499280e+002	5.245526e-002	7.200635e-002
3.264214285714295e-002	-2.499276e+002	5.046937e-002	7.243365e-002
3.268071428571437e-002	-2.499272e+002	4.855454e-002	7.284565e-002
3.271928571428578e-002	-2.499268e+002	4.671078e-002	7.324236e-002
3.275785714285720e-002	-2.499264e+002	4.493810e-002	7.362378e-002
3.279642857142861e-002	-2.499260e+002	4.323648e-002	7.398990e-002
3.283500000000002e-002	-2.499257e+002	4.160594e-002	7.434073e-002
3.284500000000002e-002	-1.874257e+002	4.119873e-002	1.875743e+002
3.285500000000002e-002	-6.242603e+001	4.077148e-002	5.625740e+002
3.286500000000001e-002	7.336426e-002	4.040527e-002	7.500734e+002
3.300000000000015e-002	6.408691e-002	3.527832e-002	7.500641e+002
3.312500000000011e-002	5.651855e-002	3.112793e-002	7.500565e+002
3.313500000000010e-002	6.255585e+001	1.875305e+002	7.500558e+002
3.314500000000010e-002	1.875549e+002	5.625290e+002	7.500549e+002
3.315500000000009e-002	1.250538e+002	5.625268e+002	5.625538e+002
3.316500000000009e-002	-1.249467e+002	1.875253e+002	1.875533e+002
3.317500000000009e-002	-2.499466e+002	2.473032e-002	5.341623e-002
3.321214285714293e-002	-2.499455e+002	2.383086e-002	5.450287e-002
3.324928571428577e-002	-2.499444e+002	2.296144e-002	5.555321e-002
3.328642857142861e-002	-2.499434e+002	2.212206e-002	5.656726e-002
3.332357142857146e-002	-2.499425e+002	2.131273e-002	5.754501e-002
3.336071428571430e-002	-2.499415e+002	2.053345e-002	5.848646e-002
3.339785714285715e-002	-2.499406e+002	1.978420e-002	5.939161e-002
3.343499999999999e-002	-2.499397e+002	1.906501e-002	6.026047e-002
3.344499999999998e-002	-1.874396e+002	1.887518e-002	6.038615e-002
3.345499999999998e-002	-6.243981e+001	1.868724e-002	6.019964e-002
3.346499999999997e-002	5.968904e-002	1.850118e-002	5.970404e-002
3.350000000000015e-002	5.763325e-002	1.786397e-002	5.764825e-002
3.353500000000014e-002	5.565109e-002	1.724958e-002	5.566609e-002
3.354500000000014e-002	-6.244480e+001	1.707783e-002	5.521563e-002
3.355500000000013e-002	-1.874449e+002	1.690779e-002	5.508060e-002
3.356500000000013e-002	-2.499447e+002	1.673944e-002	5.525786e-002
3.359785714285726e-002	-2.499438e+002	1.619935e-002	5.616238e-002
3.363071428571439e-002	-2.499430e+002	1.567542e-002	5.703986e-002
3.366357142857152e-002	-2.499421e+002	1.516763e-002	5.789029e-002
3.369642857142865e-002	-2.499413e+002	1.467600e-002	5.871368e-002
3.372928571428578e-002	-2.499405e+002	1.420051e-002	5.951002e-002
3.376214285714291e-002	-2.499397e+002	1.374117e-002	6.027931e-002
3.379500000000004e-002	-2.499390e+002	1.329798e-002	6.102155e-002
3.380500000000004e-002	-1.249390e+002	1.875129e+002	1.875610e+002
3.381500000000003e-002	1.250604e+002	5.625115e+002	5.625604e+002
3.382500000000003e-002	2.500591e+002	7.500091e+002	7.500591e+002
3.387500000000001e-002	2.500522e+002	7.499965e+002	7.500522e+002
3.388500000000001e-002	1.875510e+002	5.624944e+002	7.500510e+002
3.389500000000000e-002	6.255005e+001	1.874932e+002	7.500500e+002
3.390500000000000e-002	4.943848e-002	-7.019043e-003	7.500494e+002
3.400000000000015e-002	4.498291e-002	-6.347656e-003	7.500450e+002
3.408500000000012e-002	4.132080e-002	-5.859375e-003	7.500413e+002
3.409500000000012e-002	6.254077e+001	1.874938e+002	7.500408e+002
3.410500000000011e-002	1.875399e+002	5.624926e+002	7.500399e+002
3.411500000000011e-002	2.500388e+002	7.499905e+002	7.500388e+002
3.412642857142868e-002	2.500374e+002	7.499878e+002	7.500374e+002
3.413785714285725e-002	2.500361e+002	7.499851e+002	7.500361e+002
3.414928571428581e-002	2.500347e+002	7.499825e+002	7.500347e+002
